DATASET_ID,SUBJECT_ID,SESSION_ID,TRIAL_ID,WALKING_SPEED
5,203,350,6,1.64
5,203,350,7,1.59
5,203,350,8,1.62
5,203,350,9,1.59
5,203,350,10,1.58
5,203,350,11,1.57
5,203,350,12,1.58
5,203,350,13,1.6
5,203,350,14,1.58
5,203,350,15,1.59
5,203,351,1,1.66
5,203,351,2,1.63
5,203,351,3,1.61
5,203,351,4,1.57
5,203,351,5,1.6
5,203,351,6,1.63
5,203,351,7,1.56
5,203,351,8,1.59
5,203,351,9,1.57
5,203,351,10,1.55
5,203,351,11,1.58
5,203,351,12,1.57
5,203,351,13,1.56
5,203,351,14,1.54
5,203,351,15,1.57
5,203,352,1,1.58
5,203,352,2,1.56
5,203,352,3,1.54
5,203,352,4,1.58
5,203,352,5,1.54
5,203,352,6,1.55
5,203,352,7,1.54
5,203,352,8,1.55
5,203,352,9,1.56
5,203,352,10,1.57
5,203,352,11,1.54
5,203,352,12,1.55
5,203,352,13,1.58
5,203,352,14,1.5
5,203,352,15,1.52
5,203,353,1,1.51
5,203,353,2,1.51
5,203,353,3,1.52
5,203,353,4,1.52
5,203,353,5,1.49
5,203,353,6,1.52
5,203,353,7,1.54
5,203,353,8,1.49
5,203,353,9,1.5
5,203,353,10,1.51
5,203,353,11,1.51
5,203,353,12,1.51
5,203,353,13,1.51
5,203,353,14,1.52
5,203,353,15,1.53
5,203,354,1,1.55
5,203,354,2,1.57
5,203,354,3,1.54
5,203,354,4,1.55
5,203,354,5,1.53
5,203,354,6,1.58
5,203,354,7,1.57
5,203,354,8,1.55
5,203,354,9,1.55
5,203,354,10,1.55
5,203,354,11,1.55
5,203,354,12,1.57
5,203,354,13,1.58
5,203,354,14,1.58
5,203,354,15,1.53
5,204,355,1,1.5
5,204,355,2,1.5
5,204,355,3,1.47
5,204,355,4,1.5
5,204,355,5,1.53
5,204,355,6,1.51
5,204,355,7,1.49
5,204,355,8,1.53
5,204,355,9,1.51
5,204,355,10,1.5
5,204,355,11,1.49
5,204,355,12,1.51
5,204,355,13,1.47
5,204,355,14,1.51
5,204,355,15,1.49
5,204,356,1,1.45
5,204,356,2,1.53
5,204,356,3,1.5
5,204,356,4,1.49
5,204,356,5,1.55
5,204,356,6,1.53
5,204,356,7,1.48
5,204,356,8,1.47
5,204,356,9,1.54
5,204,356,10,1.52
5,204,356,11,1.49
5,204,356,12,1.45
5,204,356,13,1.44
5,204,356,14,1.5
5,204,356,15,1.49
5,204,357,1,1.44
5,204,357,2,1.45
5,204,357,3,1.48
5,204,357,4,1.49
5,204,357,5,1.47
5,204,357,6,1.5
5,204,357,7,1.55
5,204,357,8,1.5
5,204,357,9,1.49
5,204,357,10,1.5
5,204,357,11,1.49
5,204,357,12,1.53
5,204,357,13,1.54
5,204,357,14,1.52
5,204,357,15,1.52
5,204,358,1,1.53
5,204,358,2,1.55
5,204,358,3,1.51
5,204,358,4,1.49
5,204,358,5,1.53
5,204,358,6,1.53
5,204,358,7,1.51
5,204,358,8,1.55
5,204,358,9,1.49
5,204,358,10,1.52
5,204,358,11,1.48
5,204,358,12,1.56
5,204,358,13,1.54
5,204,358,14,1.51
5,204,358,15,1.56
5,204,359,1,1.48
5,204,359,2,1.54
5,204,359,3,1.56
5,204,359,4,1.58
5,204,359,5,1.59
5,204,359,6,1.56
5,204,359,7,1.54
5,204,359,8,1.56
5,204,359,9,1.52
5,204,359,10,1.57
5,204,359,11,1.51
5,204,359,12,1.55
5,204,359,13,1.49
5,204,359,14,1.57
5,204,359,15,1.54
5,204,360,1,1.52
5,204,360,2,1.58
5,204,360,3,1.52
5,204,360,4,1.52
5,204,360,5,1.56
5,204,360,6,1.57
5,204,360,7,1.61
5,204,360,8,1.61
5,204,360,9,1.57
5,204,360,10,1.59
5,204,360,11,1.54
5,204,360,12,1.54
5,204,360,13,1.55
5,204,360,14,1.53
5,204,360,15,1.55
5,205,361,1,1.58
5,205,361,2,1.53
5,205,361,3,1.55
5,205,361,4,1.53
5,205,361,5,1.56
5,205,361,6,1.61
5,205,361,7,1.62
5,205,361,8,1.63
5,205,361,9,1.6
5,205,361,10,1.61
5,205,361,11,1.61
5,205,361,12,1.54
5,205,361,13,1.56
5,205,361,14,1.57
5,205,361,15,1.57
5,205,362,1,1.63
5,205,362,2,1.58
5,205,362,3,1.62
5,205,362,4,1.62
5,205,362,5,1.58
5,205,362,6,1.66
5,205,362,7,1.62
5,205,362,8,1.55
5,205,362,9,1.64
5,205,362,10,1.63
5,205,362,11,1.67
5,205,362,12,1.61
5,205,362,13,1.62
5,205,362,14,1.62
5,205,362,15,1.64
5,205,363,1,1.64
5,205,363,2,1.62
5,205,363,3,1.63
5,205,363,4,1.63
5,205,363,5,1.57
5,205,363,6,1.61
5,205,363,7,1.64
5,205,363,8,1.63
5,205,363,9,1.66
5,205,363,10,1.6
5,205,363,11,1.6
5,205,363,12,1.65
5,205,363,13,1.67
5,205,363,14,1.61
5,205,363,15,1.64
5,205,364,1,1.64
5,205,364,2,1.67
5,205,364,3,1.64
5,205,364,4,1.58
5,205,364,5,1.62
5,205,364,6,1.62
5,205,364,7,1.61
5,205,364,8,1.64
5,205,364,9,1.59
5,205,364,10,1.7
5,205,364,11,1.62
5,205,364,12,1.61
5,205,364,13,1.67
5,205,364,14,1.61
5,205,364,15,1.59
5,205,365,1,1.65
5,205,365,2,1.69
5,205,365,3,1.64
5,205,365,4,1.64
5,205,365,5,1.68
5,205,365,6,1.61
5,205,365,7,1.58
5,205,365,8,1.69
5,205,365,9,1.71
5,205,365,10,1.64
5,205,365,11,1.67
5,205,365,12,1.68
5,205,365,13,1.72
5,205,365,14,1.79
5,205,365,15,1.79
5,205,366,1,1.72
5,205,366,2,1.73
5,205,366,3,1.65
5,205,366,4,1.67
5,205,366,5,1.68
5,205,366,6,1.66
5,205,366,7,1.73
5,205,366,8,1.72
5,205,366,9,1.76
5,205,366,10,1.71
5,205,366,11,1.71
5,205,366,12,1.7
5,205,366,13,1.73
5,205,366,14,1.71
5,205,366,15,1.65
5,206,367,1,1.4
5,206,367,2,1.43
5,206,367,3,1.39
5,206,367,4,1.46
5,206,367,5,1.45
5,206,367,6,1.47
5,206,367,7,1.47
5,206,367,8,1.4
5,206,367,9,1.39
5,206,367,10,1.42
5,206,367,11,1.48
5,206,367,12,1.44
5,206,367,13,1.39
5,206,367,14,1.48
5,206,367,15,1.46
5,206,368,1,1.45
5,206,368,2,1.46
5,206,368,3,1.47
5,206,368,4,1.1
5,206,368,5,1.5
5,206,368,6,1.08
5,206,368,7,1.49
5,206,368,8,1.47
5,206,368,9,1.52
5,206,368,10,1.48
5,206,368,11,1.43
5,206,368,12,1.47
5,206,368,13,1.45
5,206,368,14,1.45
5,206,368,15,1.48
5,206,369,1,1.48
5,206,369,2,1.5
5,206,369,3,1.47
5,206,369,4,1.39
5,206,369,5,1.09
5,206,369,6,1.45
5,206,369,7,1.47
5,206,369,8,1.42
5,206,369,9,1.41
5,206,369,10,1.43
5,206,369,11,1.41
5,206,369,12,1.44
5,206,369,13,1.39
5,206,369,14,1.45
5,206,369,15,1.46
5,206,370,1,1.42
5,206,370,2,1.45
5,206,370,3,1.43
5,206,370,4,1.09
5,206,370,5,1.46
5,206,370,6,1.45
5,206,370,7,1.5
5,206,370,8,1.42
5,206,370,9,1.47
5,206,370,10,1.46
5,206,370,11,1.08
5,206,370,12,1.45
5,206,370,13,1.43
5,206,370,14,1.48
5,206,370,15,1.44
5,206,371,1,1.37
5,206,371,2,1.37
5,206,371,3,1.37
5,206,371,4,1.42
5,206,371,5,1.35
5,206,371,6,1.35
5,206,371,7,1.39
5,206,371,8,1.39
5,206,371,9,1.4
5,206,371,10,1.38
5,206,371,11,1.36
5,206,371,12,1.42
5,206,371,13,1.42
5,206,371,14,1.4
5,206,371,15,1.38
5,206,372,1,1.04
5,206,372,2,1.37
5,206,372,3,1.39
5,206,372,4,1.36
5,206,372,5,1.4
5,206,372,6,1.42
5,206,372,7,1.41
5,206,372,8,1.37
5,206,372,9,1.4
5,206,372,10,1.38
5,206,372,11,1.41
5,206,372,12,1.41
5,206,372,13,1.37
5,206,372,14,1.38
5,207,373,1,1.5
5,207,373,2,1.54
5,207,373,3,1.49
5,207,373,4,1.51
5,207,373,5,1.45
5,207,373,6,1.51
5,207,373,7,1.52
5,207,373,8,1.48
5,207,373,9,1.53
5,207,373,10,1.49
5,207,373,11,1.54
5,207,373,12,1.53
5,207,373,13,1.51
5,207,373,14,1.52
5,207,373,15,1.53
5,207,374,1,1.5
5,207,374,2,1.48
5,207,374,3,1.44
5,207,374,4,1.48
5,207,374,5,1.5
5,207,374,6,1.55
5,207,374,7,1.48
5,207,374,8,1.5
5,207,374,9,1.54
5,207,374,10,1.5
5,207,374,11,1.46
5,207,374,12,1.47
5,207,374,13,1.44
5,207,374,14,1.46
5,207,374,15,1.43
5,207,375,1,1.48
5,207,375,2,1.51
5,207,375,3,1.47
5,207,375,4,1.45
5,207,375,5,1.51
5,207,375,6,1.44
5,207,375,7,1.45
5,207,375,8,1.4
5,207,375,9,1.47
5,207,375,10,1.48
5,207,375,11,1.5
5,207,375,12,1.43
5,207,375,13,1.42
5,207,375,14,1.41
5,207,375,15,1.43
5,207,376,1,1.48
5,207,376,2,1.48
5,207,376,3,1.44
5,207,376,4,1.45
5,207,376,5,1.41
5,207,376,6,1.44
5,207,376,7,1.4
5,207,376,8,1.45
5,207,376,9,1.4
5,207,376,10,1.44
5,207,376,11,1.45
5,207,376,12,1.49
5,207,376,13,1.5
5,207,376,14,1.45
5,207,376,15,1.56
5,207,377,1,1.49
5,207,377,2,1.51
5,207,377,3,1.57
5,207,377,4,1.5
5,207,377,5,1.54
5,207,377,6,1.44
5,207,377,7,1.52
5,207,377,8,1.46
5,207,377,9,1.49
5,207,377,10,1.55
5,207,377,11,1.51
5,207,377,12,1.49
5,207,377,13,1.5
5,207,377,14,1.42
5,207,377,15,1.5
5,207,378,1,1.47
5,207,378,2,1.45
5,207,378,3,1.47
5,207,378,4,1.46
5,207,378,5,1.49
5,207,378,6,1.45
5,207,378,7,1.5
5,207,378,8,1.51
5,207,378,9,1.47
5,207,378,10,1.48
5,207,378,11,1.47
5,207,378,12,1.46
5,207,378,13,1.49
5,207,378,14,1.44
5,207,378,15,1.48
5,208,379,1,1.42
5,208,379,2,1.46
5,208,379,3,1.43
5,208,379,4,1.48
5,208,379,5,1.44
5,208,379,6,1.5
5,208,379,7,1.45
5,208,379,8,1.48
5,208,379,9,1.5
5,208,379,10,1.5
5,208,379,11,1.5
5,208,379,12,1.55
5,208,379,13,1.47
5,208,379,14,1.51
5,208,379,15,1.51
5,208,380,1,1.43
5,208,380,2,1.42
5,208,380,3,1.43
5,208,380,4,1.41
5,208,380,5,1.48
5,208,380,6,1.43
5,208,380,7,1.48
5,208,380,8,1.43
5,208,380,9,1.43
5,208,380,10,1.45
5,208,380,11,1.44
5,208,380,12,1.46
5,208,380,13,1.41
5,208,380,14,1.46
5,208,380,15,1.41
5,208,381,1,1.46
5,208,381,2,1.44
5,208,381,3,1.45
5,208,381,4,1.44
5,208,381,5,1.44
5,208,381,6,1.48
5,208,381,7,1.47
5,208,381,8,1.41
5,208,381,9,1.43
5,208,381,10,1.4
5,208,381,11,1.4
5,208,381,12,1.44
5,208,381,13,1.43
5,208,381,14,1.42
5,208,381,15,1.47
5,208,382,1,1.42
5,208,382,2,1.4
5,208,382,3,1.44
5,208,382,4,1.45
5,208,382,5,1.39
5,208,382,6,1.41
5,208,382,7,1.42
5,208,382,8,1.42
5,208,382,9,1.42
5,208,382,10,1.45
5,208,382,11,1.41
5,208,382,12,1.43
5,208,382,13,1.46
5,208,382,14,1.4
5,208,382,15,1.42
5,208,383,1,1.4
5,208,383,2,1.46
5,208,383,3,1.37
5,208,383,4,1.38
5,208,383,5,1.39
5,208,383,6,1.4
5,208,383,7,1.43
5,208,383,8,1.41
5,208,383,9,1.42
5,208,383,10,1.4
5,208,383,11,1.43
5,208,383,12,1.4
5,208,383,13,1.45
5,208,383,14,1.45
5,208,383,15,1.44
5,208,384,1,1.45
5,208,384,2,1.43
5,208,384,3,1.4
5,208,384,4,1.43
5,208,384,5,1.41
5,208,384,6,1.43
5,208,384,7,1.42
5,208,384,8,1.47
5,208,384,9,1.44
5,208,384,10,1.42
5,208,384,11,1.44
5,208,384,12,1.45
5,208,384,13,1.42
5,208,384,14,1.45
5,208,384,15,1.43
5,209,385,1,1.49
5,209,385,2,1.51
5,209,385,3,1.5
5,209,385,4,1.52
5,209,385,5,1.51
5,209,385,6,1.52
5,209,385,7,1.55
5,209,385,8,1.53
5,209,385,9,1.53
5,209,385,10,1.54
5,209,385,11,1.55
5,209,385,12,1.55
5,209,385,13,1.55
5,209,385,14,1.52
5,209,385,15,1.56
5,209,386,1,1.49
5,209,386,2,1.54
5,209,386,3,1.55
5,209,386,4,1.55
5,209,386,5,1.53
5,209,386,6,1.51
5,209,386,7,1.55
5,209,386,8,1.53
5,209,386,9,1.54
5,209,386,10,1.5
5,209,386,11,1.54
5,209,386,12,1.55
5,209,386,13,1.51
5,209,386,14,1.51
5,209,386,15,1.53
5,209,387,1,1.54
5,209,387,2,1.5
5,209,387,3,1.5
5,209,387,4,1.53
5,209,387,5,1.51
5,209,387,6,1.53
5,209,387,7,1.51
5,209,387,8,1.51
5,209,387,9,1.49
5,209,387,10,1.51
5,209,387,11,1.52
5,209,387,12,1.52
5,209,387,13,1.51
5,209,387,14,1.49
5,209,387,15,1.49
5,209,388,1,1.48
5,209,388,2,1.49
5,209,388,3,1.45
5,209,388,4,1.49
5,209,388,5,1.48
5,209,388,6,1.5
5,209,388,7,1.5
5,209,388,8,1.48
5,209,388,9,1.45
5,209,388,10,1.5
5,209,388,11,1.49
5,209,388,12,1.5
5,209,388,13,1.5
5,209,388,14,1.48
5,209,388,15,1.48
5,209,389,1,1.47
5,209,389,2,1.54
5,209,389,3,1.51
5,209,389,4,1.55
5,209,389,5,1.58
5,209,389,6,1.54
5,209,389,7,1.53
5,209,389,8,1.55
5,209,389,9,1.54
5,209,389,10,1.52
5,209,389,11,1.52
5,209,389,12,1.55
5,209,389,13,1.54
5,209,389,14,1.53
5,209,389,15,1.54
5,209,390,1,1.55
5,209,390,2,1.5
5,209,390,3,1.52
5,209,390,4,1.53
5,209,390,5,1.55
5,209,390,6,1.53
5,209,390,7,1.56
5,209,390,8,1.55
5,209,390,9,1.58
5,209,390,10,1.54
5,209,390,11,1.57
5,209,390,12,1.55
5,209,390,13,1.5
5,209,390,14,1.55
5,209,390,15,1.55
5,210,391,1,1.45
5,210,391,2,1.43
5,210,391,3,1.51
5,210,391,4,1.44
5,210,391,5,1.47
5,210,391,6,1.42
5,210,391,7,1.48
5,210,391,8,1.47
5,210,391,9,1.47
5,210,391,10,1.49
5,210,391,11,1.47
5,210,391,12,1.45
5,210,391,13,1.45
5,210,391,14,1.42
5,210,392,1,1.47
5,210,392,2,1.45
5,210,392,3,1.45
5,210,392,4,1.45
5,210,392,5,1.45
5,210,392,6,1.46
5,210,392,7,1.49
5,210,392,8,1.49
5,210,392,9,1.45
5,210,392,10,1.47
5,210,392,11,1.5
5,210,392,12,1.46
5,210,392,13,1.47
5,210,392,14,1.47
5,210,392,15,1.48
5,210,393,1,1.49
5,210,393,2,1.47
5,210,393,3,1.48
5,210,393,4,1.48
5,210,393,5,1.48
5,210,393,6,1.45
5,210,393,7,1.43
5,210,393,8,1.45
5,210,393,9,1.43
5,210,393,10,1.45
5,210,393,11,1.44
5,210,393,12,1.45
5,210,393,13,1.44
5,210,393,14,1.46
5,210,394,1,1.46
5,210,394,2,1.48
5,210,394,3,1.51
5,210,394,4,1.48
5,210,394,5,1.46
5,210,394,6,1.46
5,210,394,7,1.46
5,210,394,8,1.5
5,210,394,9,1.47
5,210,394,10,1.5
5,210,394,11,1.48
5,210,394,12,1.43
5,210,394,13,1.47
5,210,394,14,1.46
5,210,394,15,1.46
5,210,395,1,1.47
5,210,395,2,1.51
5,210,395,3,1.5
5,210,395,4,1.54
5,210,395,5,1.5
5,210,395,6,1.46
5,210,395,7,1.53
5,210,395,8,1.49
5,210,395,9,1.47
5,210,395,10,1.09
5,210,395,11,1.48
5,210,395,12,1.44
5,210,395,13,1.48
5,210,395,14,1.5
5,210,395,15,1.48
5,210,396,1,1.47
5,210,396,2,1.47
5,210,396,3,1.42
5,210,396,4,1.4
5,210,396,5,1.44
5,210,396,6,1.44
5,210,396,7,1.46
5,210,396,8,1.47
5,210,396,9,1.41
5,210,396,10,1.47
5,210,396,11,1.45
5,210,396,12,1.48
5,210,396,13,1.45
5,210,396,14,1.46
5,210,396,15,1.44
5,211,397,1,1.61
5,211,397,2,1.52
5,211,397,3,1.49
5,211,397,4,1.55
5,211,397,5,1.48
5,211,397,6,1.5
5,211,397,7,1.55
5,211,397,8,1.16
5,211,397,9,1.52
5,211,397,10,1.49
5,211,397,11,1.56
5,211,397,12,1.56
5,211,397,13,1.5
5,211,397,14,1.59
5,211,398,1,1.48
5,211,398,2,1.49
5,211,398,3,1.48
5,211,398,4,1.5
5,211,398,5,1.51
5,211,398,6,1.47
5,211,398,7,1.47
5,211,398,8,1.49
5,211,398,9,1.45
5,211,398,10,1.43
5,211,398,11,1.5
5,211,398,12,1.55
5,211,398,13,1.53
5,211,398,14,1.44
5,211,399,1,1.51
5,211,399,2,1.5
5,211,399,3,1.47
5,211,399,4,1.45
5,211,399,5,1.47
5,211,399,6,1.45
5,211,399,7,1.46
5,211,399,8,1.49
5,211,399,9,1.5
5,211,399,10,1.45
5,211,399,11,1.42
5,211,399,12,1.47
5,211,399,13,1.42
5,211,399,14,1.47
5,211,399,15,1.39
5,211,400,1,1.5
5,211,400,2,1.55
5,211,400,3,1.52
5,211,400,4,1.44
5,211,400,5,1.45
5,211,400,6,1.46
5,211,400,7,1.54
5,211,400,8,1.51
5,211,400,9,1.51
5,211,400,10,1.44
5,211,400,11,1.6
5,211,400,12,1.51
5,211,400,13,1.46
5,211,400,14,1.44
5,211,401,1,1.56
5,211,401,2,1.45
5,211,401,3,1.5
5,211,401,4,1.47
5,211,401,5,1.45
5,211,401,6,1.47
5,211,401,7,1.15
5,211,401,8,1.47
5,211,401,9,1.5
5,211,401,10,1.52
5,211,401,11,1.51
5,211,401,12,1.56
5,211,401,13,1.49
5,211,401,14,1.45
5,211,401,15,1.45
5,211,402,1,1.47
5,211,402,2,1.49
5,211,402,3,1.47
5,211,402,4,1.51
5,211,402,5,1.51
5,211,402,6,1.45
5,211,402,7,1.43
5,211,402,8,1.44
5,211,402,9,1.5
5,211,402,10,1.12
5,211,402,11,1.52
5,211,402,12,1.45
5,211,402,13,1.46
5,211,402,14,1.48
5,212,403,1,1.46
5,212,403,2,1.47
5,212,403,3,1.51
5,212,403,4,1.5
5,212,403,5,1.49
5,212,403,6,1.55
5,212,403,7,1.54
5,212,403,8,1.54
5,212,403,9,1.48
5,212,403,10,1.46
5,212,403,11,1.51
5,212,403,12,1.5
5,212,403,13,1.53
5,212,403,14,1.46
5,212,403,15,1.46
5,212,404,1,1.52
5,212,404,2,1.47
5,212,404,3,1.48
5,212,404,4,1.48
5,212,404,5,1.52
5,212,404,6,1.49
5,212,404,7,1.51
5,212,404,8,1.47
5,212,404,9,1.5
5,212,404,10,1.46
5,212,404,11,1.48
5,212,404,12,1.5
5,212,404,13,1.49
5,212,404,14,1.45
5,212,404,15,1.45
5,212,405,1,1.47
5,212,405,2,1.5
5,212,405,3,1.5
5,212,405,4,1.47
5,212,405,5,1.47
5,212,405,6,1.43
5,212,405,7,1.47
5,212,405,8,1.46
5,212,405,9,1.46
5,212,405,10,1.49
5,212,405,11,1.47
5,212,405,12,1.46
5,212,405,13,1.1
5,212,405,14,1.47
5,212,405,15,1.45
5,212,406,1,1.52
5,212,406,2,1.48
5,212,406,3,1.45
5,212,406,4,1.46
5,212,406,5,1.48
5,212,406,6,1.46
5,212,406,7,1.47
5,212,406,8,1.45
5,212,406,9,1.46
5,212,406,10,1.46
5,212,406,11,1.11
5,212,406,12,1.4
5,212,406,13,1.45
5,212,406,14,1.43
5,212,406,15,1.45
5,212,407,1,1.48
5,212,407,2,1.5
5,212,407,3,1.49
5,212,407,4,1.45
5,212,407,5,1.44
5,212,407,6,1.55
5,212,407,7,1.48
5,212,407,8,1.49
5,212,407,9,1.49
5,212,407,10,1.48
5,212,407,11,1.51
5,212,407,12,1.48
5,212,407,13,1.48
5,212,407,14,1.13
5,212,407,15,1.53
5,212,408,1,1.5
5,212,408,2,1.48
5,212,408,3,1.14
5,212,408,4,1.15
5,212,408,5,1.47
5,212,408,6,1.46
5,212,408,7,1.15
5,212,408,8,1.16
5,212,408,9,1.48
5,212,408,10,1.48
5,212,408,11,1.48
5,212,408,12,1.13
5,212,408,13,1.45
5,212,408,14,1.43
5,212,408,15,1.5
5,213,409,1,1.53
5,213,409,2,1.53
5,213,409,3,1.55
5,213,409,4,1.51
5,213,409,5,1.51
5,213,409,6,1.48
5,213,409,7,1.53
5,213,409,8,1.5
5,213,409,9,1.53
5,213,409,10,1.53
5,213,409,11,1.15
5,213,409,12,1.55
5,213,409,13,1.51
5,213,409,14,1.5
5,213,409,15,1.17
5,213,410,1,1.55
5,213,410,2,1.52
5,213,410,3,1.56
5,213,410,4,1.58
5,213,410,5,1.5
5,213,410,6,1.54
5,213,410,7,1.51
5,213,410,8,1.52
5,213,410,9,1.59
5,213,410,10,1.19
5,213,410,11,1.55
5,213,410,12,1.51
5,213,410,13,1.59
5,213,410,14,1.51
5,213,410,15,1.57
5,213,411,1,1.57
5,213,411,2,0.76
5,213,411,3,1.6
5,213,411,4,1.56
5,213,411,5,1.54
5,213,411,6,1.58
5,213,411,7,1.2
5,213,411,8,1.59
5,213,411,9,1.55
5,213,411,10,1.54
5,213,411,11,1.58
5,213,411,12,1.55
5,213,411,13,1.6
5,213,411,14,1.49
5,213,411,15,1.52
5,213,412,1,1.56
5,213,412,2,1.57
5,213,412,3,1.56
5,213,412,4,1.58
5,213,412,5,1.51
5,213,412,6,1.61
5,213,412,7,1.14
5,213,412,8,1.61
5,213,412,9,1.56
5,213,412,10,1.53
5,213,412,11,1.54
5,213,412,12,1.54
5,213,412,13,1.56
5,213,412,14,1.54
5,213,412,15,1.53
5,213,413,1,1.62
5,213,413,2,1.58
5,213,413,3,1.57
5,213,413,4,1.64
5,213,413,5,1.58
5,213,413,6,1.57
5,213,413,7,1.65
5,213,413,8,1.24
5,213,413,9,1.59
5,213,413,10,1.6
5,213,413,11,1.62
5,213,413,12,1.59
5,213,413,13,1.56
5,213,413,14,1.59
5,213,413,15,1.54
5,213,414,1,1.57
5,213,414,2,1.56
5,213,414,3,1.61
5,213,414,4,1.58
5,213,414,5,1.61
5,213,414,6,1.57
5,213,414,7,1.59
5,213,414,8,1.58
5,213,414,9,1.57
5,213,414,10,1.6
5,213,414,11,1.61
5,213,414,12,1.67
5,213,414,13,1.63
5,213,414,14,1.59
5,213,414,15,1.61
5,214,415,1,1.43
5,214,415,2,1.41
5,214,415,3,1.47
5,214,415,4,1.48
5,214,415,5,1.47
5,214,415,6,1.49
5,214,415,7,1.44
5,214,415,8,1.43
5,214,415,9,1.52
5,214,415,10,1.49
5,214,415,11,1.47
5,214,415,12,1.46
5,214,415,13,1.48
5,214,415,14,1.47
5,214,415,15,1.51
5,214,416,1,1.5
5,214,416,2,1.48
5,214,416,3,1.45
5,214,416,4,1.48
5,214,416,5,1.46
5,214,416,6,1.48
5,214,416,7,1.46
5,214,416,8,1.44
5,214,416,9,1.47
5,214,416,10,1.45
5,214,416,11,1.46
5,214,416,12,1.46
5,214,416,13,1.46
5,214,416,14,1.4
5,214,416,15,1.43
5,214,417,1,1.53
5,214,417,2,1.49
5,214,417,3,1.47
5,214,417,4,1.53
5,214,417,5,1.46
5,214,417,6,1.46
5,214,417,7,1.5
5,214,417,8,1.5
5,214,417,9,1.47
5,214,417,10,1.49
5,214,417,11,1.47
5,214,417,12,1.43
5,214,417,13,1.44
5,214,417,14,1.5
5,214,417,15,1.48
5,214,418,1,1.5
5,214,418,2,1.48
5,214,418,3,1.49
5,214,418,4,1.46
5,214,418,5,1.45
5,214,418,6,1.41
5,214,418,7,1.12
5,214,418,8,1.46
5,214,418,9,1.48
5,214,418,10,1.5
5,214,418,11,1.41
5,214,418,12,1.45
5,214,418,13,1.49
5,214,418,14,1.44
5,214,418,15,1.45
5,214,419,1,1.55
5,214,419,2,1.52
5,214,419,3,1.51
5,214,419,4,1.4
5,214,419,5,1.55
5,214,419,6,1.52
5,214,419,7,1.5
5,214,419,8,1.43
5,214,419,9,1.44
5,214,419,10,1.46
5,214,419,11,1.42
5,214,419,12,1.41
5,214,419,13,1.45
5,214,419,14,1.41
5,214,419,15,1.43
5,214,420,1,1.4
5,214,420,2,1.41
5,214,420,3,1.44
5,214,420,4,1.42
5,214,420,5,1.47
5,214,420,6,1.43
5,214,420,7,1.42
5,214,420,8,1.41
5,214,420,9,1.44
5,214,420,10,1.42
5,214,420,11,1.45
5,214,420,12,1.3
5,214,420,13,1.38
5,214,420,14,1.38
5,214,420,15,1.37
5,215,421,1,1.48
5,215,421,2,1.47
5,215,421,3,1.5
5,215,421,4,1.48
5,215,421,5,1.44
5,215,421,6,1.46
5,215,421,7,1.42
5,215,421,8,1.5
5,215,421,9,1.48
5,215,421,10,1.45
5,215,421,11,1.42
5,215,421,12,1.43
5,215,421,13,1.43
5,215,421,14,1.47
5,215,421,15,1.44
5,215,422,1,1.44
5,215,422,2,1.47
5,215,422,3,1.48
5,215,422,4,1.49
5,215,422,5,1.42
5,215,422,6,1.45
5,215,422,7,1.47
5,215,422,8,1.44
5,215,422,9,1.5
5,215,422,10,1.49
5,215,422,11,1.46
5,215,422,12,1.47
5,215,422,13,1.5
5,215,422,14,1.51
5,215,422,15,1.51
5,215,423,1,1.49
5,215,423,2,1.54
5,215,423,3,1.52
5,215,423,4,1.54
5,215,423,5,1.57
5,215,423,6,1.58
5,215,423,7,1.52
5,215,423,8,1.51
5,215,423,9,1.6
5,215,423,10,1.49
5,215,423,11,1.54
5,215,423,12,1.5
5,215,423,13,1.53
5,215,423,14,1.5
5,215,423,15,1.53
5,215,424,1,1.55
5,215,424,2,1.47
5,215,424,3,1.55
5,215,424,4,1.53
5,215,424,5,1.54
5,215,424,6,1.54
5,215,424,7,1.5
5,215,424,8,1.54
5,215,424,9,1.46
5,215,424,10,1.54
5,215,424,11,1.51
5,215,424,12,1.47
5,215,424,13,1.5
5,215,424,14,1.48
5,215,424,15,1.57
5,215,425,1,1.58
5,215,425,2,1.54
5,215,425,3,1.53
5,215,425,4,1.57
5,215,425,5,1.54
5,215,425,6,1.49
5,215,425,7,1.4
5,215,425,8,1.5
5,215,425,9,1.55
5,215,425,10,1.53
5,215,425,11,1.64
5,215,425,12,1.53
5,215,425,13,1.57
5,215,425,14,1.58
5,215,425,15,1.54
5,215,426,1,1.56
5,215,426,2,1.51
5,215,426,3,1.52
5,215,426,4,1.52
5,215,426,5,1.47
5,215,426,6,1.53
5,215,426,7,1.51
5,215,426,8,1.48
5,215,426,9,1.5
5,215,426,10,1.5
5,215,426,11,1.55
5,215,426,12,1.47
5,215,426,13,1.54
5,215,426,14,1.45
5,215,426,15,1.5
5,216,427,1,1.46
5,216,427,2,1.52
5,216,427,3,1.04
5,216,427,4,1.49
5,216,427,5,1.52
5,216,427,6,1.55
5,216,427,7,1.61
5,216,427,8,1.62
5,216,427,9,1.09
5,216,427,10,1.53
5,216,427,11,1.56
5,216,427,12,1.58
5,216,427,13,1.51
5,216,427,14,1.56
5,216,427,15,1.53
5,216,428,1,1.52
5,216,428,2,1.46
5,216,428,3,1.54
5,216,428,4,1.53
